#============= ===========   GLOBAL         GLOBAL         GLOBAL         GLOBAL         GLOBAL         
#     TIME        DATE       RGIP           RGIP           WBHP           WBHP           FGIP           
#     MODEL       MODEL    001-001-001    002-001-001      HR-75          Z-68           FIELD        
#     [day]        [-]       [sm3]          [sm3]          [Bara]         [Bara]         [sm3]         
#============= =========== ============== ============== ============== ============== ==============
   1361.000000  23.03.2011  9.6272944E+07  3.0719358E+07   88.43376       73.08344      1.2699230E+08
   1362.000000  24.03.2011  9.6272944E+07  3.0719358E+07   88.48971       73.14612      1.2699230E+08
   1363.000000  25.03.2011  9.6272944E+07  3.0719358E+07   88.54471       73.20843      1.2699230E+08
   1364.000000  26.03.2011  9.6272944E+07  3.0719358E+07   88.59886       73.27080      1.2699230E+08
   1365.000000  27.03.2011  9.6272944E+07  3.0719358E+07   88.65224       73.33302      1.2699230E+08
   1366.000000  28.03.2011  9.6272944E+07  3.0719358E+07   88.70492       73.39509      1.2699230E+08
   1367.000000  29.03.2011  9.6272944E+07  3.0719358E+07   88.75695       73.45704      1.2699230E+08
   1368.000000  30.03.2011  9.6272944E+07  3.0719358E+07   88.80840       73.51884      1.2699230E+08
   1369.000000  31.03.2011  9.6272944E+07  3.0719358E+07   88.85932       73.58054      1.2699230E+08
   1370.000000  01.04.2011  9.6272944E+07  3.0719358E+07   88.90977       73.64212      1.2699230E+08
   1371.000000  02.04.2011  9.6272944E+07  3.0719358E+07   88.95976       73.70358      1.2699230E+08
   1372.000000  03.04.2011  9.6272944E+07  3.0719358E+07   89.00936       73.76494      1.2699230E+08
   1373.000000  04.04.2011  9.6272944E+07  3.0719358E+07   89.05858       73.82618      1.2699230E+08
   1374.000000  05.04.2011  9.6273000E+07  3.0719392E+07   89.10764       73.97659      1.2699239E+08
   1375.000000  06.04.2011  9.6273000E+07  3.0739246E+07   89.15634       74.06809      1.2701225E+08
   1376.000000  07.04.2011  9.6304536E+07  3.0785424E+07   89.23712       74.36719      1.2708996E+08
   1377.000000  08.04.2011  9.6304536E+07  3.1137460E+07   89.27985       74.90755      1.2744200E+08
   1378.000000  09.04.2011  9.6304536E+07  3.1598508E+07   89.32702       75.87418      1.2790305E+08
   1379.000000  10.04.2011  9.6304536E+07  3.2059846E+07   89.37434       76.91631      1.2836438E+08
   1380.000000  11.04.2011  9.6304536E+07  3.2520250E+07   89.42142       77.98584      1.2882479E+08
   1381.000000  12.04.2011  9.6304536E+07  3.2975402E+07   89.46831       79.06001      1.2927994E+08
   1382.000000  13.04.2011  9.6304536E+07  3.3443016E+07   89.51504       80.15826      1.2974755E+08
   1383.000000  14.04.2011  9.6304536E+07  3.3908916E+07   89.56162       81.25838      1.3021346E+08
   1384.000000  15.04.2011  9.6304536E+07  3.4355968E+07   89.60807       82.32829      1.3066051E+08
   1385.000000  16.04.2011  9.6304536E+07  3.4815736E+07   89.65437       83.41454      1.3112027E+08
   1386.000000  17.04.2011  9.6304536E+07  3.5275548E+07   89.70052       84.50121      1.3158009E+08
   1387.000000  18.04.2011  9.6304536E+07  3.5738628E+07   89.74652       85.58988      1.3204317E+08
   1388.000000  19.04.2011  9.6304536E+07  3.6184380E+07   89.79237       86.63875      1.3248892E+08
   1389.000000  20.04.2011  9.6304536E+07  3.6621440E+07   89.83804       87.66589      1.3292598E+08
   1390.000000  21.04.2011  9.6304536E+07  3.7057916E+07   89.88358       88.69019      1.3336246E+08
   1391.000000  22.04.2011  9.6304536E+07  3.7494288E+07   89.92900       89.71194      1.3379882E+08
   1392.000000  23.04.2011  9.6304536E+07  3.7929912E+07   89.97430       90.72916      1.3423445E+08
   1393.000000  24.04.2011  9.6304536E+07  3.8365884E+07   90.01947       91.74448      1.3467042E+08
   1394.000000  25.04.2011  9.6304536E+07  3.8801880E+07   90.06451       92.75787      1.3510642E+08
   1395.000000  26.04.2011  9.6304536E+07  3.9237796E+07   90.10944       93.76895      1.3554234E+08
   1396.000000  27.04.2011  9.6304536E+07  3.9673400E+07   90.15427       94.77607      1.3597794E+08
   1397.000000  28.04.2011  9.6304536E+07  4.0108904E+07   90.19898       95.77900      1.3641344E+08
   1398.000000  29.04.2011  9.6304536E+07  4.0544444E+07   90.24358       96.77933      1.3684898E+08
   1399.000000  30.04.2011  9.6304536E+07  4.0952080E+07   90.28809       97.72955      1.3725662E+08
   1400.000000  01.05.2011  9.6304536E+07  4.1388288E+07   90.33250       98.71742      1.3769283E+08
   1401.000000  02.05.2011  9.6304536E+07  4.1824036E+07   90.37680       99.70735      1.3812858E+08
   1402.000000  03.05.2011  9.6304536E+07  4.2121220E+07   90.42101       100.4578      1.3842576E+08
   1403.000000  04.05.2011  9.6304536E+07  4.2464320E+07   90.46513       101.2413      1.3876886E+08
   1404.000000  05.05.2011  9.6304536E+07  4.2900820E+07   90.50914       102.1836      1.3920536E+08
   1405.000000  06.05.2011  9.6305992E+07  4.3242412E+07   90.55326       103.0306      1.3954840E+08
   1406.000000  07.05.2011  9.6346744E+07  4.3567552E+07   90.60268       103.8084      1.3991430E+08
   1407.000000  08.05.2011  9.6457448E+07  4.3892980E+07   90.66776       104.5585      1.4035043E+08
   1408.000000  09.05.2011  9.6569056E+07  4.4217964E+07   90.74953       105.2956      1.4078702E+08
   1409.000000  10.05.2011  9.7102672E+07  4.4457324E+07   91.90256       105.8723      1.4156000E+08
   1410.000000  11.05.2011  9.7797832E+07  4.4528424E+07   92.98094       106.1044      1.4232626E+08
   1411.000000  12.05.2011  9.8528392E+07  4.4750536E+07   93.91328       106.5216      1.4327893E+08
   1412.000000  13.05.2011  9.9259160E+07  4.4981984E+07   94.77673       107.0588      1.4424115E+08
   1413.000000  14.05.2011  9.9991264E+07  4.5232268E+07   95.59837       107.5928      1.4522354E+08
   1414.000000  15.05.2011  1.0072254E+08  4.5450116E+07   96.39404       108.1060      1.4617266E+08
   1415.000000  16.05.2011  1.0145518E+08  4.5678920E+07   97.17321       108.6316      1.4713410E+08
   1416.000000  17.05.2011  1.0218782E+08  4.5897668E+07   97.93640       109.1186      1.4808549E+08
   1417.000000  18.05.2011  1.0292159E+08  4.6158104E+07   98.69084       109.6803      1.4907970E+08
   1418.000000  19.05.2011  1.0365527E+08  4.6357472E+07   99.43423       110.1075      1.5001275E+08
   1419.000000  20.05.2011  1.0438947E+08  4.6588644E+07   100.1706       110.5730      1.5097811E+08
   1420.000000  21.05.2011  1.0510714E+08  4.6852424E+07   100.8755       111.1085      1.5195957E+08
   1421.000000  22.05.2011  1.0584147E+08  4.7070056E+07   101.6033       111.6327      1.5291154E+08
   1422.000000  23.05.2011  1.0657366E+08  4.7257108E+07   102.3147       112.0447      1.5383077E+08
   1423.000000  24.05.2011  1.0730543E+08  4.7420704E+07   103.0126       112.4177      1.5472614E+08
   1424.000000  25.05.2011  1.0803548E+08  4.7671292E+07   103.6952       112.9342      1.5570677E+08
   1425.000000  26.05.2011  1.0876612E+08  4.7897284E+07   104.3630       113.4215      1.5666341E+08
   1426.000000  27.05.2011  1.0949629E+08  4.8119248E+07   105.0297       113.9335      1.5761554E+08
   1427.000000  28.05.2011  1.1022535E+08  4.8355336E+07   105.6956       114.4481      1.5858069E+08
   1428.000000  29.05.2011  1.1095595E+08  4.8582944E+07   106.3643       114.9497      1.5953890E+08
   1429.000000  30.05.2011  1.1163180E+08  4.8777576E+07   106.9642       115.3595      1.6040938E+08
   1430.000000  31.05.2011  1.1236494E+08  4.9039868E+07   107.6490       115.8971      1.6140480E+08
   1431.000000  01.06.2011  1.1309737E+08  4.9251876E+07   108.3202       116.3314      1.6234925E+08
   1432.000000  02.06.2011  1.1383055E+08  4.9465280E+07   108.9880       116.7966      1.6329582E+08
   1433.000000  03.06.2011  1.1456380E+08  4.9703312E+07   109.6541       117.3029      1.6426710E+08
   1434.000000  04.06.2011  1.1529638E+08  4.9935636E+07   110.3167       117.8129      1.6523202E+08
   1435.000000  05.06.2011  1.1602902E+08  5.0152432E+07   110.9779       118.2610      1.6618146E+08
   1436.000000  06.06.2011  1.1676153E+08  5.0379248E+07   111.6370       118.7399      1.6714078E+08
   1437.000000  07.06.2011  1.1749345E+08  5.0635304E+07   112.2931       119.2509      1.6812875E+08
   1438.000000  08.06.2011  1.1790670E+08  5.0921636E+07   112.4363       119.8290      1.6882834E+08
   1439.000000  09.06.2011  1.1856798E+08  5.1207492E+07   113.1479       120.3512      1.6977547E+08
   1440.000000  10.06.2011  1.1930054E+08  5.1491288E+07   113.8589       120.9079      1.7079182E+08
   1441.000000  11.06.2011  1.2010380E+08  5.1779192E+07   114.6552       121.4910      1.7188299E+08
   1442.000000  12.06.2011  1.2090577E+08  5.2072140E+07   115.3961       122.0900      1.7297790E+08
   1443.000000  13.06.2011  1.2168938E+08  5.2366832E+07   116.1193       122.6947      1.7405622E+08
   1444.000000  14.06.2011  1.2237376E+08  5.2616016E+07   116.6253       123.2232      1.7498978E+08
   1445.000000  15.06.2011  1.2237376E+08  5.2616016E+07   116.2532       123.3462      1.7498978E+08
   1446.000000  16.06.2011  1.2237376E+08  5.2616016E+07   116.0088       123.3683      1.7498978E+08
   1447.000000  17.06.2011  1.2237376E+08  5.2616016E+07   115.8303       123.3561      1.7498978E+08
   1448.000000  18.06.2011  1.2237376E+08  5.2616016E+07   115.6935       123.3303      1.7498978E+08
   1449.000000  19.06.2011  1.2237376E+08  5.2616016E+07   115.5847       123.2984      1.7498978E+08
   1450.000000  20.06.2011  1.2237376E+08  5.2616016E+07   115.4958       123.2637      1.7498978E+08
   1451.000000  21.06.2011  1.2237376E+08  5.2616016E+07   115.4219       123.2277      1.7498978E+08
   1452.000000  22.06.2011  1.2237376E+08  5.2616016E+07   115.3596       123.1913      1.7498978E+08
   1453.000000  23.06.2011  1.2237376E+08  5.2616016E+07   115.3068       123.1547      1.7498978E+08
   1454.000000  24.06.2011  1.2237376E+08  5.2616016E+07   115.2619       123.1182      1.7498978E+08
   1455.000000  25.06.2011  1.2237376E+08  5.2616016E+07   115.2236       123.0818      1.7498978E+08
   1456.000000  26.06.2011  1.2237376E+08  5.2616016E+07   115.1910       123.0457      1.7498978E+08
   1457.000000  27.06.2011  1.2237376E+08  5.2616016E+07   115.1631       123.0097      1.7498978E+08
   1458.000000  28.06.2011  1.2265634E+08  5.2758544E+07   115.8264       123.2371      1.7541488E+08
   1459.000000  29.06.2011  1.2305715E+08  5.2969532E+07   116.4688       123.6261      1.7602669E+08
   1460.000000  30.06.2011  1.2353626E+08  5.3213740E+07   117.0100       124.0842      1.7675000E+08
   1461.000000  01.07.2011  1.2401358E+08  5.3461900E+07   117.4921       124.5684      1.7747547E+08
   1462.000000  02.07.2011  1.2448446E+08  5.3692444E+07   117.9380       125.0276      1.7817690E+08
   1463.000000  03.07.2011  1.2497006E+08  5.3938156E+07   118.4030       125.5121      1.7890821E+08
   1464.000000  04.07.2011  1.2545407E+08  5.4183272E+07   118.8508       125.9974      1.7963734E+08
   1465.000000  05.07.2011  1.2592993E+08  5.4420276E+07   119.2770       126.4671      1.8035021E+08
   1466.000000  06.07.2011  1.2641357E+08  5.4665436E+07   119.7228       126.9482      1.8107901E+08
   1467.000000  07.07.2011  1.2648214E+08  5.4700164E+07   119.4308       127.0452      1.8118230E+08
   1468.000000  08.07.2011  1.2648214E+08  5.4700164E+07   119.1895       127.0297      1.8118230E+08
   1469.000000  09.07.2011  1.2648214E+08  5.4700164E+07   119.0442       126.9934      1.8118230E+08
   1470.000000  10.07.2011  1.2648214E+08  5.4700164E+07   118.9449       126.9502      1.8118230E+08
   1471.000000  11.07.2011  1.2648214E+08  5.4700164E+07   118.8714       126.9041      1.8118230E+08
   1472.000000  12.07.2011  1.2648214E+08  5.4937404E+07   118.8140       127.2826      1.8141955E+08
   1473.000000  13.07.2011  1.2648214E+08  5.5271748E+07   118.7671       127.8824      1.8175389E+08
   1474.000000  14.07.2011  1.2648214E+08  5.5608960E+07   118.7278       128.5334      1.8209110E+08
   1475.000000  15.07.2011  1.2648214E+08  5.5965848E+07   118.6942       129.1992      1.8244798E+08
   1476.000000  16.07.2011  1.2648214E+08  5.6333664E+07   118.6650       129.8916      1.8281581E+08
   1477.000000  17.07.2011  1.2648214E+08  5.6698072E+07   118.6394       130.6015      1.8318021E+08
   1478.000000  18.07.2011  1.2648214E+08  5.7050628E+07   118.6167       131.2956      1.8353277E+08
   1479.000000  19.07.2011  1.2648214E+08  5.7394668E+07   118.5964       131.9746      1.8387682E+08
   1480.000000  20.07.2011  1.2648214E+08  5.7740724E+07   118.5782       132.6550      1.8422286E+08
   1481.000000  21.07.2011  1.2679248E+08  5.7942668E+07   119.2031       133.0923      1.8473515E+08
   1482.000000  22.07.2011  1.2758144E+08  5.7942668E+07   120.5751       133.1517      1.8552411E+08
   1483.000000  23.07.2011  1.2837088E+08  5.7942668E+07   121.5822       133.1271      1.8631355E+08
   1484.000000  24.07.2011  1.2916072E+08  5.7942668E+07   122.4677       133.0749      1.8710339E+08
   1485.000000  25.07.2011  1.2995121E+08  5.7942668E+07   123.2960       133.0122      1.8789387E+08
   1486.000000  26.07.2011  1.3074069E+08  5.7942668E+07   124.0885       132.9451      1.8868336E+08
   1487.000000  27.07.2011  1.3153202E+08  5.7942668E+07   124.8611       132.8763      1.8947469E+08
   1488.000000  28.07.2011  1.3230852E+08  5.7942668E+07   125.6150       132.8070      1.9025118E+08
   1489.000000  29.07.2011  1.3308890E+08  5.7942668E+07   126.3409       132.7378      1.9103157E+08
   1490.000000  30.07.2011  1.3386870E+08  5.8234324E+07   127.0453       133.1564      1.9210302E+08
   1491.000000  31.07.2011  1.3465915E+08  5.8514360E+07   127.7586       133.6431      1.9317352E+08
   1492.000000  01.08.2011  1.3544782E+08  5.8514360E+07   128.4535       133.6867      1.9396218E+08
   1493.000000  02.08.2011  1.3623659E+08  5.8514360E+07   129.1450       133.6517      1.9475096E+08
   1494.000000  03.08.2011  1.3631845E+08  5.8514360E+07   128.6640       133.5942      1.9483282E+08
   1495.000000  04.08.2011  1.3702126E+08  5.8514360E+07   129.5315       133.5287      1.9553562E+08
   1496.000000  05.08.2011  1.3780950E+08  5.8514360E+07   130.3176       133.4601      1.9632386E+08
   1497.000000  06.08.2011  1.3859592E+08  5.8514360E+07   131.0255       133.3902      1.9711027E+08
   1498.000000  07.08.2011  1.3938149E+08  5.8514360E+07   131.7087       133.3200      1.9789584E+08
   1499.000000  08.08.2011  1.3993064E+08  5.8514360E+07   131.8333       133.2498      1.9844501E+08
   1500.000000  09.08.2011  1.4045173E+08  5.8514360E+07   132.0297       133.1798      1.9896610E+08
   1501.000000  10.08.2011  1.4048478E+08  5.8514360E+07   131.6194       133.1102      1.9899914E+08
   1502.000000  11.08.2011  1.4048478E+08  5.8514360E+07   131.3060       133.0408      1.9899914E+08
   1503.000000  12.08.2011  1.4048478E+08  5.8514360E+07   131.0719       132.9718      1.9899914E+08
   1504.000000  13.08.2011  1.4048478E+08  5.8514360E+07   130.8873       132.9031      1.9899914E+08
   1505.000000  14.08.2011  1.4048478E+08  5.8514360E+07   130.7364       132.8347      1.9899914E+08
   1506.000000  15.08.2011  1.4099245E+08  5.8514360E+07   131.5343       132.7666      1.9950680E+08
   1507.000000  16.08.2011  1.4155030E+08  5.8514360E+07   132.0446       132.6988      2.0006467E+08
   1508.000000  17.08.2011  1.4155030E+08  5.8514360E+07   131.5771       132.6313      2.0006467E+08
   1509.000000  18.08.2011  1.4155030E+08  5.8514360E+07   131.3580       132.5640      2.0006467E+08
   1511.000000  20.08.2011  1.4155030E+08  5.8514360E+07   131.1266       132.4306      2.0006467E+08
   1513.000000  22.08.2011  1.4155030E+08  5.8514360E+07   130.9682       132.2982      2.0006467E+08
   1514.000000  23.08.2011  1.4155030E+08  5.8514360E+07   130.8999       132.2322      2.0006467E+08
   1515.000000  24.08.2011  1.4155266E+08  5.8514360E+07   130.8437       132.1665      2.0006701E+08
   1516.000000  25.08.2011  1.4209330E+08  5.8514360E+07   131.8033       132.1010      2.0060765E+08
   1517.000000  26.08.2011  1.4262770E+08  5.8514360E+07   132.3259       132.0358      2.0114206E+08
   1518.000000  27.08.2011  1.4316464E+08  5.8514360E+07   132.7683       131.9709      2.0167899E+08
   1519.000000  28.08.2011  1.4369386E+08  5.8514360E+07   133.1642       131.9061      2.0220821E+08
   1520.000000  29.08.2011  1.4421454E+08  5.8514360E+07   133.5574       131.8416      2.0272890E+08
   1521.000000  30.08.2011  1.4474922E+08  5.8514360E+07   133.9689       131.7774      2.0326357E+08
   1522.000000  31.08.2011  1.4526078E+08  5.8514360E+07   134.4093       131.7133      2.0377515E+08
   1523.000000  01.09.2011  1.4526078E+08  5.8514360E+07   133.9430       131.6496      2.0377515E+08
   1524.000000  02.09.2011  1.4526078E+08  5.8514360E+07   133.7291       131.5860      2.0377515E+08
   1525.000000  03.09.2011  1.4526078E+08  5.8514360E+07   133.5988       131.5227      2.0377515E+08
   1526.000000  04.09.2011  1.4526078E+08  5.8514360E+07   133.5073       131.4596      2.0377515E+08
   1527.000000  05.09.2011  1.4526078E+08  5.8514360E+07   133.4358       131.3967      2.0377515E+08
   1528.000000  06.09.2011  1.4548099E+08  5.8684576E+07   133.8120       131.6267      2.0416557E+08
   1529.000000  07.09.2011  1.4581629E+08  5.8945384E+07   134.2270       132.0548      2.0476166E+08
   1530.000000  08.09.2011  1.4581629E+08  5.8945384E+07   133.9190       132.0734      2.0476166E+08
   1531.000000  09.09.2011  1.4606957E+08  5.9077344E+07   134.2777       132.2591      2.0514691E+08
   1532.000000  10.09.2011  1.4606957E+08  5.9077344E+07   134.0145       132.2377      2.0514691E+08
   1533.000000  11.09.2011  1.4636378E+08  5.9305052E+07   134.4676       132.5738      2.0566883E+08
   1534.000000  12.09.2011  1.4700320E+08  5.9476372E+07   135.3175       132.8643      2.0647957E+08
   1535.000000  13.09.2011  1.4724389E+08  5.9476372E+07   135.2784       132.8627      2.0672026E+08
   1536.000000  14.09.2011  1.4727365E+08  5.9476372E+07   135.0378       132.8145      2.0675002E+08
   1537.000000  15.09.2011  1.4727365E+08  5.9476372E+07   134.8708       132.7535      2.0675002E+08
   1538.000000  16.09.2011  1.4757883E+08  5.9476372E+07   135.4311       132.6880      2.0705520E+08
   1539.000000  17.09.2011  1.4785179E+08  5.9476372E+07   135.7428       132.6208      2.0732816E+08
   1540.000000  18.09.2011  1.4800563E+08  5.9476372E+07   135.6729       132.5531      2.0748200E+08
   1541.000000  19.09.2011  1.4814198E+08  5.9476372E+07   135.6823       132.4855      2.0761835E+08
   1542.000000  20.09.2011  1.4813762E+08  5.9472720E+07   135.4553       132.3773      2.0761034E+08
   1543.000000  21.09.2011  1.4813762E+08  5.9472720E+07   135.3201       132.3309      2.0761034E+08
   1544.000000  22.09.2011  1.4813762E+08  5.9472720E+07   135.2165       132.2651      2.0761034E+08
   1545.000000  23.09.2011  1.4813762E+08  5.9472720E+07   135.1277       132.1991      2.0761034E+08
   1546.000000  24.09.2011  1.4813762E+08  5.9472720E+07   135.0474       132.1333      2.0761034E+08
   1547.000000  25.09.2011  1.4813762E+08  5.9472720E+07   134.9729       132.0678      2.0761034E+08
   1548.000000  26.09.2011  1.4813762E+08  5.9472720E+07   134.9025       132.0027      2.0761034E+08
   1549.000000  27.09.2011  1.4813762E+08  5.9472720E+07   134.8352       131.9378      2.0761034E+08
   1550.000000  28.09.2011  1.4813762E+08  5.9472720E+07   134.7706       131.8731      2.0761034E+08
   1551.000000  29.09.2011  1.4813762E+08  5.9472720E+07   134.7080       131.8088      2.0761034E+08
   1552.000000  30.09.2011  1.4813762E+08  5.9472720E+07   134.6473       131.7448      2.0761034E+08
   1553.000000  01.10.2011  1.4813762E+08  5.9472720E+07   134.5880       131.6810      2.0761034E+08
   1554.000000  02.10.2011  1.4813762E+08  5.9472720E+07   134.5301       131.6175      2.0761034E+08
   1555.000000  03.10.2011  1.4813762E+08  5.9472720E+07   134.4732       131.5542      2.0761034E+08
   1556.000000  04.10.2011  1.4813762E+08  5.9472720E+07   134.4173       131.4912      2.0761034E+08
   1557.000000  05.10.2011  1.4813762E+08  5.9472720E+07   134.3622       131.4284      2.0761034E+08
   1558.000000  06.10.2011  1.4813762E+08  5.9472720E+07   134.3078       131.3659      2.0761034E+08
   1559.000000  07.10.2011  1.4813762E+08  5.9472720E+07   134.2540       131.3036      2.0761034E+08
   1560.000000  08.10.2011  1.4813762E+08  5.9472720E+07   134.2008       131.2415      2.0761034E+08
   1561.000000  09.10.2011  1.4813762E+08  5.9472720E+07   134.1481       131.1797      2.0761034E+08
   1562.000000  10.10.2011  1.4813762E+08  5.9472720E+07   134.0959       131.1181      2.0761034E+08
   1563.000000  11.10.2011  1.4813762E+08  5.9472720E+07   134.0440       131.0567      2.0761034E+08
   1564.000000  12.10.2011  1.4813762E+08  5.9472720E+07   133.9925       130.9956      2.0761034E+08
   1565.000000  13.10.2011  1.4813762E+08  5.9472720E+07   133.9413       130.9347      2.0761034E+08
   1566.000000  14.10.2011  1.4813762E+08  5.9472720E+07   133.8905       130.8740      2.0761034E+08
   1567.000000  15.10.2011  1.4813762E+08  5.9472720E+07   133.8398       130.8135      2.0761034E+08
   1568.000000  16.10.2011  1.4813762E+08  5.9472720E+07   133.7895       130.7533      2.0761034E+08
   1569.000000  17.10.2011  1.4813762E+08  5.9472720E+07   133.7394       130.6933      2.0761034E+08
   1570.000000  18.10.2011  1.4813762E+08  5.9472720E+07   133.6895       130.6335      2.0761034E+08
   1571.000000  19.10.2011  1.4813762E+08  5.9472720E+07   133.6398       130.5739      2.0761034E+08
   1572.000000  20.10.2011  1.4813762E+08  5.9472720E+07   133.5904       130.5146      2.0761034E+08
   1573.000000  21.10.2011  1.4813762E+08  5.9472720E+07   133.5411       130.4554      2.0761034E+08
   1574.000000  22.10.2011  1.4813762E+08  5.9472720E+07   133.4920       130.3965      2.0761034E+08
   1575.000000  23.10.2011  1.4813762E+08  5.9472720E+07   133.4431       130.3378      2.0761034E+08
   1576.000000  24.10.2011  1.4813762E+08  5.9472720E+07   133.3944       130.2794      2.0761034E+08
   1577.000000  25.10.2011  1.4813762E+08  5.9472720E+07   133.3458       130.2211      2.0761034E+08
   1578.000000  26.10.2011  1.4813762E+08  5.9472720E+07   133.2974       130.1631      2.0761034E+08
   1579.000000  27.10.2011  1.4813762E+08  5.9472720E+07   133.2492       130.1052      2.0761034E+08
   1580.000000  28.10.2011  1.4813762E+08  5.9472720E+07   133.2011       130.0476      2.0761034E+08
   1581.000000  29.10.2011  1.4813762E+08  5.9472720E+07   133.1532       129.9902      2.0761034E+08
   1582.000000  30.10.2011  1.4813762E+08  5.9472720E+07   133.1054       129.9331      2.0761034E+08
   1583.000000  31.10.2011  1.4813762E+08  5.9472720E+07   133.0578       129.8761      2.0761034E+08
   1584.000000  01.11.2011  1.4813762E+08  5.9472720E+07   133.0103       129.8194      2.0761034E+08
   1585.000000  02.11.2011  1.4813762E+08  5.9472720E+07   132.9630       129.7630      2.0761034E+08
   1586.000000  03.11.2011  1.4813762E+08  5.9472720E+07   132.9158       129.7067      2.0761034E+08
   1587.000000  04.11.2011  1.4813762E+08  5.9472720E+07   132.8688       129.6507      2.0761034E+08
   1588.000000  05.11.2011  1.4813762E+08  5.9472720E+07   132.8219       129.5948      2.0761034E+08
   1589.000000  06.11.2011  1.4813762E+08  5.9472720E+07   132.7751       129.5392      2.0761034E+08
   1590.000000  07.11.2011  1.4813762E+08  5.9472720E+07   132.7285       129.4838      2.0761034E+08
   1591.000000  08.11.2011  1.4813762E+08  5.9472720E+07   132.6820       129.4286      2.0761034E+08
   1592.000000  09.11.2011  1.4813762E+08  5.9472720E+07   132.6357       129.3736      2.0761034E+08
   1593.000000  10.11.2011  1.4813762E+08  5.9472720E+07   132.5895       129.3188      2.0761034E+08
   1594.000000  11.11.2011  1.4813762E+08  5.9472720E+07   132.5434       129.2643      2.0761034E+08
   1595.000000  12.11.2011  1.4813762E+08  5.9472720E+07   132.4975       129.2099      2.0761034E+08
   1596.000000  13.11.2011  1.4813762E+08  5.9472720E+07   132.4517       129.1557      2.0761034E+08
   1597.000000  14.11.2011  1.4813762E+08  5.9472720E+07   132.4060       129.1017      2.0761034E+08
   1598.000000  15.11.2011  1.4813762E+08  5.9472720E+07   132.3605       129.0479      2.0761034E+08
   1599.000000  16.11.2011  1.4813762E+08  5.9472720E+07   132.3151       128.9942      2.0761034E+08
   1600.000000  17.11.2011  1.4813762E+08  5.9472720E+07   132.2698       128.9408      2.0761034E+08
   1601.000000  18.11.2011  1.4813762E+08  5.9472720E+07   132.2247       128.8876      2.0761034E+08
   1602.000000  19.11.2011  1.4813762E+08  5.9472720E+07   132.1797       128.8346      2.0761034E+08
   1603.000000  20.11.2011  1.4813762E+08  5.9472720E+07   132.1348       128.7817      2.0761034E+08
   1604.000000  21.11.2011  1.4813762E+08  5.9472720E+07   132.0900       128.7291      2.0761034E+08
   1605.000000  22.11.2011  1.4813762E+08  5.9472720E+07   132.0454       128.6767      2.0761034E+08
   1606.000000  23.11.2011  1.4813762E+08  5.9472720E+07   132.0009       128.6244      2.0761034E+08
   1607.000000  24.11.2011  1.4813762E+08  5.9472720E+07   131.9566       128.5723      2.0761034E+08
   1608.000000  25.11.2011  1.4813762E+08  5.9472720E+07   131.9124       128.5204      2.0761034E+08
   1609.000000  26.11.2011  1.4813762E+08  5.9472720E+07   131.8683       128.4687      2.0761034E+08
   1610.000000  27.11.2011  1.4813762E+08  5.9472720E+07   131.8243       128.4172      2.0761034E+08
   1611.000000  28.11.2011  1.4813762E+08  5.9472720E+07   131.7804       128.3659      2.0761034E+08
   1612.000000  29.11.2011  1.4813762E+08  5.9472720E+07   131.7367       128.3147      2.0761034E+08
   1613.000000  30.11.2011  1.4813762E+08  5.9444360E+07   131.6931       128.2275      2.0758197E+08
   1614.000000  01.12.2011  1.4813762E+08  5.9444360E+07   131.6497       128.1628      2.0758197E+08
   1615.000000  02.12.2011  1.4813762E+08  5.9444360E+07   131.6064       128.1075      2.0758197E+08
   1616.000000  03.12.2011  1.4813762E+08  5.9444360E+07   131.5632       128.0556      2.0758197E+08
   1617.000000  04.12.2011  1.4813762E+08  5.9444360E+07   131.5201       128.0049      2.0758197E+08
   1618.000000  05.12.2011  1.4813762E+08  5.9397632E+07   131.4771       127.8792      2.0753525E+08
   1619.000000  06.12.2011  1.4807624E+08  5.9357628E+07   131.3100       127.7518      2.0743387E+08
   1620.000000  07.12.2011  1.4775474E+08  5.9357628E+07   130.2912       127.6870      2.0711235E+08
   1621.000000  08.12.2011  1.4756787E+08  5.9357628E+07   130.1316       127.6334      2.0692549E+08
   1622.000000  09.12.2011  1.4756787E+08  5.9357628E+07   130.5101       127.5833      2.0692549E+08
   1623.000000  10.12.2011  1.4756787E+08  5.9357628E+07   130.6171       127.5345      2.0692549E+08
   1624.000000  11.12.2011  1.4756787E+08  5.9021792E+07   130.6438       126.9518      2.0658966E+08
   1625.000000  12.12.2011  1.4713776E+08  5.8710356E+07   129.9370       126.3007      2.0584811E+08
   1626.000000  13.12.2011  1.4661651E+08  5.8365016E+07   129.6570       125.5807      2.0498154E+08
   1627.000000  14.12.2011  1.4604958E+08  5.7973844E+07   129.1345       124.7655      2.0402342E+08
   1628.000000  15.12.2011  1.4548442E+08  5.7583156E+07   128.5628       123.9377      2.0306757E+08
   1629.000000  16.12.2011  1.4509990E+08  5.7317064E+07   128.1333       123.3084      2.0241698E+08
   1630.000000  17.12.2011  1.4506834E+08  5.7295120E+07   128.0305       123.1102      2.0236346E+08
   1631.000000  18.12.2011  1.4506834E+08  5.7295120E+07   128.0284       123.0322      2.0236346E+08
   1632.000000  19.12.2011  1.4506834E+08  5.7082608E+07   128.0419       122.6305      2.0215094E+08
